id,year,fare,dist,passen,concen
1037,1997,128,1009,1004,0.3806999921798706
1037,1998,128,1009,986,0.482200026512146
1037,1999,118,1009,1197,0.4325999915599823
1037,2000,136,1009,1345,0.3709999918937683
1038,1997,150,2280,240,0.2435000091791153
1038,1998,178,2280,230,0.25110000371932983
1038,1999,163,2280,309,0.32669997215270996
1038,2000,187,2280,326,0.4863000214099884
1039,1997,82,601,457,0.5245000123977661
1039,1998,92,601,485,0.5027000308036804
1039,1999,88,601,503,0.521399974822998
1039,2000,102,601,483,0.557200014591217
1040,1997,90,647,816,0.6050999760627747
1040,1998,105,647,789,0.5591999888420105
1040,1999,106,647,864,0.544700026512146
1040,2000,114,647,928,0.5893999934196472
1041,1997,86,507,1356,0.40799999237060547
1041,1998,97,507,1297,0.46639999747276306
1041,1999,94,507,1381,0.475600004196167
1041,2000,96,507,1408,0.4197999835014343
1042,1997,129,843,338,0.5615999698638916
1042,1998,145,843,315,0.612500011920929
1042,1999,140,843,349,0.5393999814987183
1042,2000,148,843,376,0.6746000051498413
1043,1997,56,304,1988,0.7605999708175659
1043,1998,61,304,2000,0.7440000176429749
1043,1999,61,304,2120,0.7427999973297119
1043,2000,68,304,1937,0.7580999732017517
1044,1997,95,651,1779,0.4225999712944031
1044,1998,100,651,1604,0.44189998507499695
1044,1999,98,651,1697,0.4113999903202057
1044,2000,109,651,1671,0.3870999813079834
1045,1997,99,621,1215,0.5146999955177307
1045,1998,99,621,1252,0.4983000159263611
1045,1999,103,621,1308,0.546999990940094
1045,2000,113,621,1411,0.4041999876499176
1046,1997,70,338,392,0.9630999565124512
1046,1998,155,338,402,0.9637000560760498
1046,1999,155,338,440,0.9716000556945801
1046,2000,152,338,440,0.9760000109672546
1047,1997,138,1107,1446,0.4177999794483185
1047,1998,130,1107,1462,0.535099983215332
1047,1999,135,1107,1678,0.5163999795913696
1047,2000,140,1107,1818,0.5037000179290771
1048,1997,108,1021,253,0.3944000005722046
1048,1998,136,1021,203,0.413100004196167
1048,1999,135,1021,235,0.42270001769065857
1048,2000,132,1021,254,0.5966999530792236
1049,1997,138,1262,722,0.4034000039100647
1049,1998,156,1262,682,0.46140000224113464
1049,1999,153,1262,734,0.43470001220703125
1049,2000,163,1262,738,0.4479999840259552
1050,1997,182,1790,302,0.2498999983072281
1050,1998,183,1790,321,0.2671999931335449
1050,1999,176,1790,352,0.2587999999523163
1050,2000,192,1790,346,0.27219998836517334
1051,1997,125,935,287,0.7366999983787537
1051,1998,152,935,248,0.7669999599456787
1051,1999,155,935,267,0.7708999514579773
1051,2000,159,935,248,0.8310999870300293
1052,1997,316,1960,473,0.3050000071525574
1052,1998,296,1960,405,0.3252999782562256
1052,1999,303,1960,368,0.3181999921798706
1052,2000,312,1960,461,0.3243999779224396
1053,1997,331,2254,313,0.7265000343322754
1053,1998,318,2254,320,0.660599946975708
1053,1999,303,2254,416,0.6973000168800354
1053,2000,353,2254,398,0.7162999510765076
1054,1997,315,2127,128,0.7103999853134155
1054,1998,279,2127,163,0.5849000215530396
1054,1999,270,2127,178,0.6759999990463257
1054,2000,324,2127,169,0.6832000017166138
1055,1997,230,554,158,0.609499990940094
1055,1998,231,554,181,0.6580999493598938
1055,1999,238,554,173,0.6489999890327454
1055,2000,269,554,175,0.5447999835014343
1056,1997,157,873,452,0.848099946975708
1056,1998,156,873,472,0.8416000604629517
1056,1999,154,873,533,0.8571000099182129
1056,2000,152,873,545,0.8241000175476074
1057,1997,211,201,316,0.980400025844574
1057,1998,221,201,320,0.9779000282287598
1057,1999,230,201,328,0.9718000292778015
1057,2000,254,201,312,0.9836000204086304
1058,1997,155,953,256,0.8512000441551208
1058,1998,155,953,240,0.8560000061988831
1058,1999,165,953,241,0.8043000102043152
1058,2000,156,953,244,0.8823999762535095
1059,1997,170,483,134,0.8094000220298767
1059,1998,190,483,110,0.8659999966621399
1059,1999,209,483,127,0.9061000347137451
1059,2000,216,483,109,0.9041999578475952
1060,1997,52,444,949,0.4877000153064728
1060,1998,59,444,807,0.43070000410079956
1060,1999,63,444,706,0.5058000087738037
1060,2000,72,444,610,0.751800000667572
1061,1997,69,479,922,0.6869000196456909
1061,1998,70,479,1024,0.607200026512146
1061,1999,76,479,1049,0.6769000291824341
1061,2000,83,479,1088,0.6722000241279602
1062,1997,92,630,729,0.7576999664306641
1062,1998,102,630,727,0.7324000000953674
1062,1999,99,630,732,0.6905999779701233
1062,2000,110,630,784,0.6401000022888184
1063,1997,115,933,754,0.6589000225067139
1063,1998,116,933,797,0.7149999737739563
1063,1999,128,933,831,0.6730999946594238
1063,2000,144,933,900,0.6628000140190125
1064,1997,86,550,1381,0.6265000104904175
1064,1998,91,550,1298,0.6561000347137451
1064,1999,87,550,1397,0.5841999650001526
1064,2000,108,550,1167,0.6028000116348267
1065,1997,84,569,1244,0.7191000580787659
1065,1998,82,569,1292,0.6782000064849854
1065,1999,79,569,1568,0.6716000437736511
1065,2000,99,569,1626,0.605400025844574
1066,1997,131,859,542,0.682699978351593
1066,1998,130,859,528,0.6641000509262085
1066,1999,133,859,551,0.7844000458717346
1066,2000,148,859,616,0.8258000016212463
1067,1997,106,129,720,0.7083999514579773
1067,1998,108,129,666,0.9702999591827393
1067,1999,118,129,616,0.9655999541282654
1067,2000,129,129,577,0.9709999561309814
1068,1997,56,279,728,0.5052000284194946
1068,1998,63,279,745,0.5246999859809875
1068,1999,60,279,777,0.5770999789237976
1068,2000,70,279,746,0.571399986743927
1069,1997,210,1710,163,0.6057000160217285
1069,1998,222,1710,188,0.6494999527931213
1069,1999,220,1710,183,0.5199000239372253
1069,2000,236,1710,200,0.515999972820282
1070,1997,321,2336,293,0.4424000084400177
1070,1998,323,2336,264,0.5941999554634094
1070,1999,331,2336,233,0.5658000111579895
1070,2000,355,2336,256,0.5791999697685242
1071,1997,232,2695,202,0.3584999740123749
1071,1998,310,2695,84,0.29899999499320984
1071,1999,198,2695,284,0.26479998230934143
1071,2000,213,2695,316,0.2686000168323517
1072,1997,141,1022,193,0.4090000092983246
1072,1998,150,1022,175,0.3574000298976898
1072,1999,151,1022,207,0.420199990272522
1072,2000,167,1022,169,0.3736000061035156
1073,1997,111,1137,423,0.5325000286102295
1073,1998,120,1137,426,0.5874999761581421
1073,1999,119,1137,476,0.6597000360488892
1073,2000,131,1137,543,0.7205999493598938
1074,1997,135,357,402,0.9287000298500061
1074,1998,142,357,370,0.9526999592781067
1074,1999,159,357,396,0.9491999745368958
1074,2000,164,357,372,0.9581999778747559
1075,1997,138,1149,187,0.5415000319480896
1075,1998,144,1149,174,0.6141999959945679
1075,1999,149,1149,146,0.4952000081539154
1075,2000,154,1149,148,0.6830000281333923
1076,1997,366,2400,227,0.3244999945163727
1076,1998,353,2400,239,0.3158999979496002
1076,1999,334,2400,244,0.21879999339580536
1076,2000,312,2400,266,0.19840000569820404
1077,1997,134,587,283,0.6958000063896179
1077,1998,134,587,310,0.725100040435791
1077,1999,89,587,551,0.38119998574256897
1077,2000,96,587,609,0.4724000096321106
1078,1997,176,227,419,0.5375000238418579
1078,1998,180,227,416,0.55970001220703125
1078,1999,98,227,689,0.7682999968528748
1078,2000,149,227,449,0.4997999966144562
1079,1997,64,422,260,0.5024999976158142
1079,1998,71,422,296,0.561199963092804
1079,1999,69,422,327,0.5784000158309937
1079,2000,78,422,255,0.6583000421524048
1080,1997,74,488,474,0.6290000081062317
1080,1998,80,488,488,0.6563999652862549
1080,1999,84,488,472,0.6558000445365906
1080,2000,98,488,416,0.6629000306129456
1081,1997,58,192,440,0.9968000054359436
1081,1998,64,192,391,0.9980999827384949
1081,1999,67,192,324,0.9987000226974487
1081,2000,81,192,262,0.9995999932289124
1082,1997,50,188,779,0.621999979019165
1082,1998,57,188,725,0.6940000057220459
1082,1999,55,188,713,0.8118000030517578
1082,2000,63,188,614,0.9305999875068665
1083,1997,72,415,423,0.8518000245094299
1083,1998,80,415,447,0.8698000311851501
1083,1999,76,415,438,0.7608999609947205
1083,2000,97,415,182,0.6111999750137329
1084,1997,64,564,1204,0.45340001583099365
1084,1998,66,564,1118,0.454399973154068
1084,1999,74,564,1046,0.4275999963283539
1084,2000,85,564,865,0.4950000047683716
1085,1997,69,572,192,0.7591999769210815
1085,1998,84,572,155,0.8021000027656555
1085,1999,85,572,160,0.8288999795913696
1085,2000,92,572,132,0.8761000037193298
1086,1997,154,1080,153,0.7176000475883484
1086,1998,135,1080,155,0.699400007724762
1086,1999,141,1080,168,0.6110000014305115
1086,2000,142,1080,187,0.455299973487854
1087,1997,168,296,234,0.7323000431060791
1087,1998,163,296,259,0.6573999524116516
1087,1999,168,296,239,0.7844000458717346
1087,2000,171,296,200,0.7843000292778015
1088,1997,85,532,458,0.7148000597953796
1088,1998,101,532,437,0.8158000111579895
1088,1999,116,532,403,0.7372000217437744
1088,2000,122,532,421,0.6662999987602234
1089,1997,61,480,1663,0.964199960231781
1089,1998,70,480,1870,0.9574999809265137
1089,1999,77,480,1891,0.9564999938011169
1089,2000,82,480,1969,0.9466999769210815
1090,1997,90,404,639,0.9573000073432922
1090,1998,137,404,471,0.9365000128746033
1090,1999,112,404,608,0.961899995803833
1090,2000,121,404,588,0.9683999419212341
1091,1997,86,605,983,0.6297000050544739
1091,1998,90,605,983,0.6669999957084656
1091,1999,90,605,1074,0.6330000162124634
1091,2000,104,605,1111,0.5511000156402588
1092,1997,87,650,174,0.5432000160217285
1092,1998,95,650,183,0.484000027179718
1092,1999,95,650,191,0.5647000074386597
1092,2000,104,650,196,0.47839999198913574
1093,1997,327,2369,163,0.5206999778747559
1093,1998,315,2369,165,0.512499988079071
1093,1999,358,2369,180,0.6399999856948853
1093,2000,389,2369,190,0.6512000560760498
1094,1997,165,1087,142,0.6909999847412109
1094,1998,173,1087,138,0.736299991607666
1094,1999,171,1087,141,0.6793000102043152
1094,2000,183,1087,152,0.6466000080108643
1095,1997,86,626,717,0.6747000217437744
1095,1998,101,626,706,0.7315000295639038
1095,1999,118,626,626,0.6197999715805054
1095,2000,120,626,663,0.6476999521255493
1096,1997,90,599,693,0.6563999652862549
1096,1998,107,599,762,0.6796000003814697
1096,1999,118,599,700,0.663100004196167
1096,2000,129,599,748,0.5806999802589417
1097,1997,95,585,418,0.9126999378204346
1097,1998,107,585,420,0.8723000288009644
1097,1999,123,585,374,0.8323999643325806
1097,2000,134,585,418,0.7419999837875366
1098,1997,94,588,535,0.9633999466896057
1098,1998,110,588,478,0.9637999534606934
1098,1999,116,588,437,0.9581999778747559
1098,2000,120,588,435,0.9394999742507935
1099,1997,93,689,965,0.6471999883651733
1099,1998,100,689,927,0.662600040435791
1099,1999,98,689,984,0.6148999929428101
1099,2000,110,689,974,0.621399998664856
1100,1997,89,546,211,0.6342999935150146
1100,1998,96,546,202,0.6944999694824219
1100,1999,95,546,207,0.640999972820282
1100,2000,102,546,198,0.6328999996185303
1101,1997,109,601,119,0.34880000352859497
1101,1998,115,601,138,0.6189000010490417
1101,1999,118,601,156,0.4738999903202057
1101,2000,121,601,161,0.5320000052452087
1102,1997,255,1834,350,0.6467999815940857
1102,1998,244,1834,388,0.5722000002861023
1102,1999,276,1834,312,0.6086000204086304
1102,2000,268,1834,386,0.5857999920845032
1103,1997,165,1131,180,0.40130001306533813
1103,1998,169,1131,194,0.42990002036094666
1103,1999,158,1131,213,0.3474999964237213
1103,2000,182,1131,222,0.41839998960494995
1104,1997,191,1482,201,0.2231999933719635
1104,1998,188,1482,207,0.3220999836921692
1104,1999,185,1482,189,0.2696000039577484
1104,2000,205,1482,184,0.257099986076355
1105,1997,181,1776,181,0.30219998955726624
1105,1998,182,1776,187,0.2892000079154968
1105,1999,168,1776,226,0.24459999799728394
1105,2000,194,1776,210,0.3050000071525574
1106,1997,104,483,158,0.7421000003814697
1106,1998,115,483,149,0.7225000262260437
1106,1999,116,483,152,0.6960999965667725
1106,2000,122,483,133,0.7572000026702881
1107,1997,229,1377,325,0.5812000036239624
1107,1998,212,1377,373,0.3718000054359436
1107,1999,204,1377,379,0.49380001425743103
1107,2000,227,1377,375,0.4406999945640564
1108,1997,66,447,2917,0.5824999809265137
1108,1998,69,447,2910,0.5976999998092651
1108,1999,76,447,2870,0.5618999600410461
1108,2000,86,447,2754,0.4959000051021576
1109,1997,67,417,1978,0.6570999622344971
1109,1998,72,417,2125,0.6312000155448914
1109,1999,77,417,2247,0.6617000102996826
1109,2000,89,417,2338,0.6664000153541565
1110,1997,126,1050,1301,0.6793000102043152
1110,1998,129,1050,1287,0.7513999938964844
1110,1999,138,1050,1384,0.7335000038146973
1110,2000,153,1050,1460,0.7333000302314758
1111,1997,134,1027,130,0.3208000063896179
1111,1998,136,1027,138,0.558899998664856
1111,1999,133,1027,137,0.4745999872684479
1111,2000,147,1027,152,0.5128999948501587
1112,1997,230,2091,167,0.25760000944137573
1112,1998,224,2091,183,0.2906999886035919
1112,1999,209,2091,204,0.2798999845981598
1112,2000,207,2091,234,0.27320000529289246
1113,1997,58,367,454,0.7993000149726868
1113,1998,65,367,449,0.8287999629974365
1113,1999,65,367,555,0.8926999568939209
1113,2000,68,367,535,0.9093000292778015
1114,1997,316,2256,575,0.41999998688697815
1114,1998,338,2256,570,0.46369999647140503
1114,1999,367,2256,559,0.5315999984741211
1114,2000,386,2256,638,0.4609000086784363
1115,1997,80,372,1906,0.6855000257492065
1115,1998,92,372,1483,0.9627999663352966
1115,1999,89,372,1657,0.6558000445365906
1115,2000,115,372,1539,0.5813000202178955
1116,1997,92,262,345,0.8596000075340271
1116,1998,94,262,324,0.9855999946594238
1116,1999,123,262,298,0.9591000080108643
1116,2000,122,262,321,0.9763000011444092
1117,1997,95,678,2275,0.5996000170707703
1117,1998,95,678,2275,0.6075000166893005
1117,1999,94,678,2407,0.5831999778747559
1117,2000,120,678,2133,0.6007000207901001
1118,1997,95,733,215,0.7953000068664551
1118,1998,96,733,212,0.8345999717712402
1118,1999,94,733,225,0.7599999904632568
1118,2000,111,733,178,0.7924000024795532
1119,1997,264,2395,311,0.2498999983072281
1119,1998,250,2395,318,0.30090001225471497
1119,1999,248,2395,345,0.29670000076293945
1119,2000,246,2395,331,0.303600013256073
1120,1997,100,752,205,0.44679999351501465
1120,1998,105,752,213,0.5311000347137451
1120,1999,116,752,198,0.4593000113964081
1120,2000,126,752,184,0.4171999990940094
1121,1997,129,1466,181,0.3853999972343445
1121,1998,198,1466,94,0.33180001378059387
1121,1999,174,1466,113,0.29330000281333923
1121,2000,212,1466,95,0.3091999888420105
1122,1997,400,2421,1562,0.6502999663352966
1122,1998,430,2421,1325,0.7109999656677246
1122,1999,492,2421,1251,0.719499945640564
1122,2000,518,2421,1434,0.6748999953269958
1123,1997,67,342,2218,0.5379000306129456
1123,1998,70,342,2370,0.5720000267028809
1123,1999,75,342,2430,0.5227000117301941
1123,2000,92,342,2309,0.5095999836921692
1124,1997,84,697,1458,0.6890000104904175
1124,1998,82,697,1561,0.7223000526428223
1124,1999,80,697,1823,0.6708999872207642
1124,2000,102,697,1869,0.6274999976158142
1125,1997,89,742,126,0.36160001158714294
1125,1998,93,742,129,0.6067000031471252
1125,1999,96,742,116,0.6651000380516052
1125,2000,110,742,132,0.5748000144958496
1126,1997,104,722,256,0.4815000295639038
1126,1998,117,722,221,0.37700000405311584
1126,1999,128,722,215,0.42740002274513245
1126,2000,129,722,259,0.3068999946117401
1127,1997,401,2404,193,0.4193999767303467
1127,1998,351,2404,368,0.4316999912261963
1127,1999,447,2404,324,0.5931999683380127
1127,2000,520,2404,352,0.6071000099182129
1128,1997,161,978,829,0.7412000298500061
1128,1998,136,978,1035,0.6787999868392944
1128,1999,149,978,1112,0.6926000118255615
1128,2000,159,978,1305,0.7558000087738037
1129,1997,371,2279,206,0.36890000104904175
1129,1998,304,2279,263,0.29510000348091125
1129,1999,350,2279,206,0.3386000096797943
1129,2000,396,2279,207,0.322299987077713
1130,1997,56,224,1959,0.3490999937057495
1130,1998,58,224,2079,0.6937000155448914
1130,1999,57,224,2078,0.6680000424385071
1130,2000,70,224,1900,0.6060000061988831
1131,1997,233,2525,187,0.27140000462532043
1131,1998,212,2525,210,0.2214999943971634
1131,1999,200,2525,242,0.2312999963760376
1131,2000,214,2525,273,0.23250000178813934
1132,1997,133,1217,252,0.46810001134872437
1132,1998,147,1217,232,0.5586999654769897
1132,1999,140,1217,287,0.510200023651123
1132,2000,131,1217,400,0.70169997215271
1133,1997,343,2310,538,0.49480000138282776
1133,1998,361,2310,545,0.5746999979019165
1133,1999,400,2310,587,0.5889999866485596
1133,2000,405,2310,609,0.6128000020980835
1134,1997,129,1157,267,0.5706999897956848
1134,1998,157,1157,249,0.6776999831199646
1134,1999,143,1157,267,0.5257999897003174
1134,2000,171,1157,234,0.4977000057697296
1135,1997,150,786,333,0.61080002784729
1135,1998,159,786,339,0.6299999952316284
1135,1999,169,786,321,0.6083000302314758
1135,2000,192,786,335,0.6061999797821045
1136,1997,185,1559,336,0.5751000046730042
1136,1998,221,1559,321,0.61080002784729
1136,1999,211,1559,342,0.5676000118255615
1136,2000,224,1559,367,0.5401999950408936
1137,1997,249,1737,442,0.6699000000953674
1137,1998,264,1737,446,0.692799985408783
1137,1999,287,1737,440,0.6840000152587891
1137,2000,307,1737,449,0.7056999802589417
1138,1997,238,1718,155,0.6576000452041626
1138,1998,259,1718,143,0.6326000094413757
1138,1999,256,1718,167,0.6448999643325806
1138,2000,272,1718,170,0.6100999712944031
1139,1997,264,1571,167,0.7488999962806702
1139,1998,304,1571,164,0.774399995803833
1139,1999,270,1571,189,0.7172000408172607
1139,2000,298,1571,159,0.7051999568939209
1140,1997,250,1711,341,0.6586000323295593
1140,1998,278,1711,342,0.7219999432563782
1140,1999,255,1711,373,0.6869000196456909
1140,2000,297,1711,391,0.675599992275238
1141,1997,142,869,463,0.5733000040054321
1141,1998,162,869,447,0.6452999711036682
1141,1999,144,869,508,0.597100019454956
1141,2000,177,869,546,0.5893999934196472
1142,1997,66,351,307,0.612500011920929
1142,1998,72,351,301,0.5351999998092651
1142,1999,67,351,319,0.5249000191688538
1142,2000,78,351,303,0.530299961566925
1143,1997,262,713,391,0.8834999799728394
1143,1998,259,713,405,0.8787999749183655
1143,1999,168,713,761,0.6787000298500061
